Mês	Transecto	Distancia	Abundancia	Riqueza	Altura	Largura	Peso	Morfotipo	Sindrome
abril	2	80	1	1	5.7	3.9	0.06	170	1
abril	2	80	1	0	5.2	3.8	0.08	170	1
abril	2	0	1	1	31	16.6	0.18	185	0
abril	2	80	1	1	7.8	5.5	0.03	202	0
abril	2	80	1	0	6.7	4.8	0.02	202	0
abril	2	100	1	1	3.5	2.9	0.02	218	1
abril	2	80	1	1	7.9	3.8	0.04	224	1
abril	2	80	1	0	10.7	4.1	0.08	224	1
abril	2	-80	1	1	4.6	4.8	0.03	237	1
abril	2	20	1	1	10.2	6.5	0.15	229	1
abril	2	20	1	1	8.5	6.5	0.18	38	0
abril	2	20	1	0	6.1	6.1	0.14	38	0
abril	2	20	1	0	7.5	6.4	0.14	38	0
abril	2	20	1	0	5.3	6.1	0.11	38	0
abril	2	20	1	1	18.7	5.2	0.09	25	0
abril	2	20	1	1	9.1	4.2	0.06	242	1
abril	2	20	1	0	7	3.2	0.04	242	1
abril	2	20	1	0	4.8	3.2	0.02	242	1
abril	2	0	1	1	4.2	2.6	0.01	155	1
abril	2	0	1	1	3.6	4.3	0.06	76	1
abril	2	0	1	1	3.6	4.1	0.04	76	1
abril	2	0	1	0	4.1	4.3	0.07	76	1
abril	2	0	1	0	3.9	4.3	0.07	76	1
abril	2	0	1	1	2.1	1.8	0.01	219	1
abril	2	0	1	0	2.5	1.9	0.01	219	1
abril	2	0	1	0	2.4	2	0.01	219	1
abril	2	0	1	0	2.5	2.1	0.01	219	1
abril	2	0	1	0	2.7	1.8	0.01	219	1
abril	2	0	1	0	2.5	1.9	0.01	219	1
abril	2	0	1	0	2.4	2	0.01	219	1
abril	2	0	1	1	9.9	8	0.28	182	1
abril	2	100	1	1	7.1	3.9	0.05	125	0
abril	2	100	1	0	7	3.4	0.04	125	0
abril	2	100	1	0	4.9	3.2	0.03	125	0
abril	3	150	1	1	5.6	2.2	0.01	5	1
abril	3	150	1	0	5.6	2.4	0.02	5	1
abril	3	150	1	0	5.7	2.3	0.01	5	1
abril	3	150	1	0	5.3	2.8	0.01	5	1
abril	3	150	1	0	6	2.6	0.02	5	1
abril	3	150	1	0	5.8	2.2	0.01	5	1
abril	3	150	1	0	5.9	2.3	0.01	5	1
abril	3	150	1	0	5.8	2.5	0.01	5	1
abril	3	150	1	0	6	2.7	0.02	5	1
abril	3	150	1	0	5.9	2.4	0.02	5	1
abril	3	40	1	1	4	4	0.01	28	1
abril	3	100	1	1	6.6	3.3	0.01	30	0
abril	3	100	1	0	6.5	3.1	0.01	30	0
abril	3	100	1	0	6.7	3	0.01	30	0
abril	3	40	1	1	6.7	4.7	0.01	30	0
abril	3	40	1	0	6.8	3.5	0.01	30	0
abril	3	40	1	1	4.3	2.8	0.01	30	0
abril	3	40	1	0	4.1	2.5	0.01	30	0
abril	3	40	1	0	5.2	3.1	0.01	30	0
abril	3	40	1	0	4.3	3	0.01	30	0
abril	3	40	1	0	4.7	3	0.01	30	0
abril	3	40	1	0	4.2	2.9	0.01	30	0
abril	3	-40	1	1	5.3	3.6	0.01	30	0
abril	3	-60	1	0	6.9	4.3	0.01	30	0
abril	3	60	1	1	4.5	3.1	0.01	30	0
abril	3	20	1	1	3.6	5.2	0.01	33	0
abril	3	20	1	0	3.5	5.4	0.01	33	0
abril	3	40	1	1	13.9	9.7	0.11	64	1
abril	3	40	1	0	15	10.1	0.12	64	1
abril	3	40	1	1	7.9	4.6	0.05	83	1
abril	3	60	1	1	20.2	11	0.53	93	0
abril	3	150	1	1	10.2	6.5	0.16	150	1
abril	3	150	1	0	11	6.1	0.19	150	1
abril	3	150	1	0	12.7	6.2	0.19	150	1
abril	3	150	1	1	9.3	5.6	0.05	149	1
abril	3	150	1	0	8.9	5.9	0.07	149	1
abril	3	100	1	1	5.8	4.7	0	188	1
abril	3	100	1	0	5.9	5.1	0.01	188	1
abril	3	100	1	0	6.3	4.8	0.01	188	1
abril	3	100	1	0	6.7	4.9	0.01	188	1
abril	3	20	1	1	5.9	3.6	0.01	188	1
abril	3	20	1	0	5.8	3.4	0.01	188	1
abril	3	20	1	0	5.7	3.5	0.01	188	1
abril	3	20	1	0	5.8	3.6	0.01	188	1
abril	3	100	1	1	49.8	36.6	30.47	221	1
abril	3	40	1	1	18.1	5.9	0.02	223	0
abril	3	40	1	0	16.9	4.7	0.01	223	0
abril	3	40	1	1	10.2	5.2	0.08	224	1
abril	3	0	1	1	14.1	5	0.01	225	0
abril	3	60	1	1	9.5	5.4	0.02	224	1
abril	3	60	1	0	7.8	4.4	0.04	224	1
abril	3	80	1	1	14.4	11.8	0.76	47	0
abril	3	80	1	0	14.9	15.4	1.23	47	0
abril	3	80	1	0	8.3	4.5	0.13	47	0
abril	3	80	1	1	8.5	4.7	0.08	77	0
abril	3	60	1	1	12.7	8.3	0.05	156	1
abril	4	-100	1	1	4.9	3.3	0.01	5	1
abril	4	40	1	1	4	2.9	0.02	5	1
abril	4	40	1	0	3.7	3	0.02	5	1
abril	4	-100	1	1	4.6	3.1	0.04	6	0
abril	4	40	1	1	0	0	0	33	0
abril	4	40	1	0	0	0	0	33	0
abril	4	40	1	0	0	0	0	33	0
abril	4	40	1	0	0	0	0	33	0
abril	4	40	1	0	0	0	0	33	0
abril	4	-150	1	1	0	0	0	33	0
abril	4	0	1	1	0	0	0	33	0
abril	4	40	1	1	9.2	5.9	0.12	42	1
abril	4	-150	1	1	9.9	4.9	0.1	42	1
abril	4	-150	1	0	9.2	4.9	0.08	42	1
abril	4	-100	1	1	5.3	4.2	0.07	43	1
abril	4	-100	1	0	5.8	3.7	0.06	43	1
abril	4	-100	1	0	6.3	4.4	0.09	43	1
abril	4	-100	1	0	5.9	4.1	0.06	43	1
abril	4	-100	1	0	4.9	3.6	0.06	43	1
abril	4	-100	1	0	9.8	5.3	0.12	43	1
abril	4	40	1	1	6.3	3.4	0.03	43	1
abril	4	40	1	0	7.2	3.5	0.09	43	1
abril	4	-20	1	1	8.3	4.1	0.07	43	1
abril	4	-80	1	1	4	2.7	0.01	43	1
abril	4	-80	1	0	5.1	2.5	0.03	43	1
abril	4	-80	1	0	4.8	3.1	0.03	43	1
abril	4	-80	1	0	5	3.1	0.02	43	1
abril	4	-80	1	0	4.9	2.5	0.02	43	1
abril	4	-80	1	0	4.4	2.7	0.03	43	1
abril	4	-80	1	0	4.6	2.6	0.03	43	1
abril	4	-80	1	0	4.7	2.8	0.03	43	1
abril	4	-80	1	0	5	3.1	0.04	43	1
abril	4	-80	1	0	4.1	2.8	0.03	43	1
abril	4	-80	1	0	4	3.1	0.03	43	1
abril	4	-80	1	0	4	2.7	0.01	43	1
abril	4	-80	1	0	5.1	2.5	0.03	43	1
abril	4	-80	1	0	4.8	3.1	0.03	43	1
abril	4	-80	1	0	5	3.1	0.02	43	1
abril	4	-80	1	0	4.9	2.5	0.02	43	1
abril	4	-80	1	0	4.4	2.7	0.03	43	1
abril	4	-80	1	0	4.6	2.6	0.03	43	1
abril	4	-80	1	0	4.7	2.8	0.03	43	1
abril	4	-80	1	0	5	3.1	0.04	43	1
abril	4	-80	1	0	4.1	2.8	0.03	43	1
abril	4	-80	1	0	4	3.1	0.03	43	1
abril	4	-80	1	0	5	3.1	0.04	43	1
abril	4	-80	1	0	4.1	2.8	0.03	43	1
abril	4	-80	1	0	4	3.1	0.03	43	1
abril	4	100	1	1	15.3	11.1	0.17	64	1
abril	4	100	1	0	13.5	12.3	0.15	64	1
abril	4	100	1	0	15.5	9.8	0.2	64	1
abril	4	100	1	0	12.5	9.8	0.16	64	1
abril	4	100	1	0	14.8	12.1	0.17	64	1
abril	4	100	1	0	16	13.8	0.21	64	1
abril	4	100	1	0	15.9	12.1	0.2	64	1
abril	4	100	1	0	15.4	11	0.18	64	1
abril	4	100	1	0	13.8	10.8	0.19	64	1
abril	4	100	1	0	13.7	12.1	0.2	64	1
abril	4	100	1	0	14.8	12.1	0.17	64	1
abril	4	100	1	0	16	13.8	0.21	64	1
abril	4	100	1	0	15.9	12.1	0.2	64	1
abril	4	-100	1	1	27.5	18.8	0.13	113	0
abril	4	-100	1	0	10.3	11.8	0.07	113	0
abril	4	-100	1	0	9.5	6.3	0.01	113	0
abril	4	-100	1	1	3.4	4	0	141	0
abril	4	150	1	1	7.7	4.5	0.04	149	1
abril	4	150	1	0	8	5.4	0.03	149	1
abril	4	150	1	0	7.1	4.6	0.04	149	1
abril	4	150	1	0	7.5	5.4	0.07	149	1
abril	4	150	1	0	7.8	5.4	0.08	149	1
abril	4	150	1	0	7.4	5.5	0.09	149	1
abril	4	150	1	0	7.6	4.7	0.04	149	1
abril	4	150	1	0	7.7	4.8	0.03	149	1
abril	4	150	1	0	7.8	4.9	0.04	149	1
abril	4	150	1	0	7.7	4.5	0.07	149	1
abril	4	150	1	0	8	5.4	0.08	149	1
abril	4	150	1	0	7.1	4.6	0.07	149	1
abril	4	150	1	0	7.5	5.4	0.08	149	1
abril	4	150	1	0	7.8	5.4	0.05	149	1
abril	4	150	1	0	7.4	5.5	0.09	149	1
abril	4	150	1	0	7.6	4.7	0.08	149	1
abril	4	150	1	0	7.7	4.8	0.07	149	1
abril	4	150	1	0	7.8	4.9	0.08	149	1
abril	4	150	1	0	7.4	5.5	0.05	149	1
abril	4	150	1	0	7.6	4.7	0.08	149	1
abril	4	150	1	0	7.7	4.8	0.07	149	1
abril	4	150	1	0	7.8	4.9	0.08	149	1
abril	4	150	1	0	7.7	4.8	0.05	149	1
abril	4	150	1	0	7.8	4.9	0.09	149	1
abril	4	-150	1	1	6.8	4.5	0.06	149	1
abril	4	80	1	1	7.4	4.3	0.06	149	1
abril	4	-20	1	1	6	3.7	0.03	155	1
abril	4	-100	1	1	5.4	3.3	0.02	164	1
abril	4	-150	1	1	3.5	3	0	164	1
abril	4	-150	1	0	4.4	3.7	0	164	1
abril	4	-20	1	1	3.1	2.2	0.01	164	1
abril	4	-100	1	1	6.5	5.6	0.11	182	1
abril	4	-100	1	0	5.6	4.5	0.09	182	1
abril	4	-100	1	0	6	4.3	0.09	182	1
abril	4	150	1	1	5	3.9	0.06	182	1
abril	4	0	1	1	3.8	4.5	0.04	182	1
abril	4	0	1	0	4.5	5.5	0.07	182	1
abril	4	-20	1	1	4.8	5.8	0.1	182	1
abril	4	-20	1	0	4	5.2	0.11	182	1
abril	4	-20	1	0	4.5	6	0.13	182	1
abril	4	20	1	1	5.1	7	0.13	182	1
abril	4	20	1	0	6	6.1	0.08	182	1
abril	4	-60	1	1	5.3	7.9	0.1	182	1
abril	4	-60	1	0	6.1	8.8	0.13	182	1
abril	4	100	1	1	5.6	4.6	0.02	182	1
abril	4	100	1	0	5.9	4.9	0.03	182	1
abril	4	100	1	0	6.1	5.1	0.05	182	1
abril	4	100	1	0	4.8	4.9	0.07	182	1
abril	4	100	1	0	4.9	3.8	0.07	182	1
abril	4	100	1	0	5.8	4.6	0.04	182	1
abril	4	100	1	0	5.6	4.8	0.04	182	1
abril	4	100	1	0	4.9	3.9	0.04	182	1
abril	4	100	1	0	4.8	4	0.08	182	1
abril	4	100	1	0	5.1	4.2	0.08	182	1
abril	4	100	1	0	4.8	4.1	0.08	182	1
abril	4	100	1	0	6	5.2	0.07	182	1
abril	4	100	1	0	5.9	5	0.07	182	1
abril	4	100	1	0	6	5.2	0.07	182	1
abril	4	100	1	0	5.3	3.8	0.07	182	1
abril	4	100	1	0	5.6	3.9	0.04	182	1
abril	4	100	1	0	5.9	4.1	0.04	182	1
abril	4	100	1	0	4.8	3.8	0.08	182	1
abril	4	100	1	0	4.9	3.7	0.07	182	1
abril	4	100	1	0	5.6	4.6	0.02	182	1
abril	4	100	1	0	5.9	4.9	0.03	182	1
abril	4	100	1	0	6.1	5.1	0.05	182	1
abril	4	100	1	0	4.8	4.9	0.07	182	1
abril	4	100	1	0	4.9	3.8	0.07	182	1
abril	4	100	1	0	5.8	4.6	0.04	182	1
abril	4	100	1	0	5.6	4.8	0.04	182	1
abril	4	100	1	0	4.9	3.9	0.04	182	1
abril	4	100	1	0	5.1	3.8	0.07	182	1
abril	4	-150	1	1	2.6	1.9	0	126	1
abril	4	0	1	1	3.2	2.1	0	126	1
abril	4	-60	1	1	4.8	1.2	0.01	126	1
abril	4	-60	1	0	4.9	1.3	0.01	126	1
abril	4	-60	1	0	5.1	1.8	0.01	126	1
abril	4	-60	1	0	4.7	1.4	0.01	126	1
abril	4	-60	1	0	4.6	1.6	0.01	126	1
abril	4	-60	1	0	4.1	1.2	0.01	126	1
abril	4	-60	1	0	5.2	2.1	0.01	126	1
abril	4	-60	1	0	4.9	2	0.01	126	1
abril	4	-60	1	0	4.3	2	0.01	126	1
abril	4	-60	1	0	5.1	2.3	0.01	126	1
abril	4	-60	1	0	4.8	2.1	0.01	126	1
abril	4	-60	1	0	4.7	1.9	0.01	126	1
abril	4	-60	1	0	4.5	2.1	0.01	126	1
abril	4	-60	1	0	3.9	1.8	0.01	126	1
abril	4	-60	1	0	5.1	2.3	0.01	126	1
abril	4	-60	1	0	4	2.1	0.01	126	1
abril	4	-150	1	1	8.5	4.6	0.09	43	1
abril	4	-150	1	0	8.9	4.9	0.1	43	1
abril	4	-150	1	0	8.2	4.5	0.06	43	1
abril	4	-150	1	0	8.2	4.6	0.07	43	1
abril	4	-150	1	0	7.4	4.8	0	43	1
abril	4	20	1	1	6.1	4.3	0.04	43	1
abril	4	20	1	0	6.2	4.1	0.02	43	1
abril	4	20	1	0	6	4.1	0.02	43	1
abril	4	60	1	1	5	2.2	0	192	1
abril	4	60	1	0	4.1	2.2	0	192	1
abril	4	60	1	0	5.5	2.3	0	192	1
abril	4	60	1	0	4.2	2.1	0	192	1
abril	4	60	1	0	5.6	1.8	0	192	1
abril	4	60	1	0	4.6	2.1	0	192	1
abril	4	60	1	0	3.8	1.9	0	192	1
abril	4	60	1	0	4.2	2	0	192	1
abril	4	60	1	0	5	2.5	0	192	1
abril	4	-100	1	1	15.1	8.3	0.62	193	0
abril	4	-100	1	0	5.8	3.8	0.03	193	0
abril	4	-100	1	0	8.3	4.6	0.09	193	0
abril	4	40	1	1	2.7	1.9	0	200	0
abril	4	60	1	1	1.1	1.7	0.02	200	0
abril	4	80	1	1	1.9	2.1	0	200	0
abril	4	40	1	1	5	4.3	0.04	218	1
abril	4	-150	1	1	6.1	3.9	0.01	218	1
abril	4	-150	1	0	5.2	3.2	0.01	218	1
abril	4	-20	1	1	4.9	3.5	0.02	218	1
abril	4	-20	1	0	4.1	3.4	0.02	218	1
abril	4	-80	1	1	3.8	3.3	0.05	218	1
abril	4	-60	1	1	4.9	3.3	0.05	218	1
abril	4	150	1	1	2.1	1.8	0	219	1
abril	4	-80	1	1	2.3	1.7	0.01	219	1
abril	4	-80	1	0	2	1.8	0.01	219	1
abril	4	-80	1	0	2.1	1.9	0.01	219	1
abril	4	-60	1	1	9.9	3.3	0.08	224	1
abril	4	80	1	1	10.6	4.8	0.02	224	1
abril	4	100	1	1	8.9	3.4	0.05	224	1
abril	4	100	1	0	7.3	4.1	0.04	224	1
abril	4	100	1	0	7.9	4.1	0.05	224	1
abril	4	150	1	1	9	7.1	0.22	182	1
abril	4	150	1	0	8.3	6.8	0.26	182	1
abril	4	150	1	0	6.6	5.6	0.1	182	1
abril	4	150	1	0	5.6	4.3	0.08	182	1
abril	4	100	1	1	7.9	4.7	0.1	266	1
abril	4	-100	1	1	8.1	7.8	0.25	262	1
abril	4	40	1	1	2.5	2.2	0.1	324	0
abril	4	40	1	0	1.9	1.8	0.1	324	0
abril	4	40	1	0	3.5	2.8	0.01	324	0
abril	4	40	1	0	2.7	2.3	0.01	324	0
abril	4	40	1	0	2.8	2.4	0.01	324	0
abril	4	40	1	0	3.1	2.7	0.01	324	0
abril	4	40	1	0	3.1	2.8	0.01	324	0
abril	4	40	1	0	2.1	2	0.01	324	0
abril	4	40	1	0	2.8	2.1	0.01	324	0
abril	4	40	1	0	3.2	2.8	0.01	324	0
abril	4	40	1	0	2.8	2.2	0.01	324	0
abril	4	40	1	0	3	2.9	0.01	324	0
abril	4	40	1	0	3.1	2.7	0.01	324	0
abril	4	40	1	0	3.1	2.8	0.01	324	0
abril	4	40	1	0	2.1	2	0.01	324	0
abril	4	40	1	0	2.8	2.1	0.01	324	0
abril	4	40	1	0	3.2	2.8	0.01	324	0
abril	4	40	1	0	2.8	2.2	0.01	324	0
abril	4	40	1	0	3	2.9	0.01	324	0
abril	4	40	1	1	3.2	2.7	0.01	325	0
abril	4	40	1	0	3.2	2.8	0.01	325	0
abril	4	40	1	0	3.1	2.7	0.01	325	0
abril	4	40	1	0	3.3	2.8	0.01	325	0
abril	4	40	1	1	2.3	1.2	0	326	0
abril	4	40	1	0	2.3	1.5	0	326	0
abril	4	40	1	0	2.4	1.3	0	326	0
abril	4	40	1	0	2.5	1.2	0	326	0
abril	4	40	1	0	2.1	1.5	0	326	0
abril	4	40	1	0	2.1	1.3	0	326	0
abril	4	40	1	0	2.4	1.2	0	326	0
abril	4	40	1	0	2.3	1.5	0	326	0
abril	4	40	1	0	2.3	1.3	0	326	0
abril	4	40	1	0	2.3	1.2	0	326	0
abril	4	40	1	0	2.4	1.5	0	326	0
abril	4	40	1	0	2.5	1.3	0	326	0
abril	4	60	1	1	8.9	4.7	0.07	327	0
abril	4	150	1	1	7.9	5.6	0.11	328	1
abril	4	0	1	1	5.2	3.7	0.03	331	0
abril	4	-100	1	1	8.8	7.3	0.15	10	1
abril	4	-100	1	0	8.9	7.2	0.05	10	1
abril	4	-100	1	0	7.8	7	0.16	10	1
abril	4	-100	1	0	8.3	6.5	0.07	10	1
abril	4	-100	1	0	8.1	6.5	0.07	10	1
abril	4	-20	1	1	9.7	6.5	0.07	434	1
abril	4	-100	1	1	15.1	11.5	0.12	440	1
abril	5	150	1	1	7.6	3.7	0.03	40	1
abril	5	40	1	1	15.4	10.6	0.2	128	1
abril	5	40	1	0	12.3	8.7	0.26	128	1
abril	5	40	1	0	8.6	7.4	0.22	128	1
abril	5	40	1	0	11.8	7.4	0.11	128	1
abril	5	40	1	0	10	8.2	0.08	128	1
abril	5	40	1	0	12.1	8.8	0.22	128	1
abril	5	40	1	0	12.6	9.6	0.25	128	1
abril	5	40	1	0	15.4	10.6	0.2	128	1
abril	5	40	1	0	12.3	8.7	0.26	128	1
abril	5	40	1	0	8.6	7.4	0.22	128	1
abril	5	40	1	0	11.8	7.4	0.11	128	1
abril	5	40	1	0	10	8.2	0.08	128	1
abril	5	40	1	0	12.1	8.8	0.22	128	1
abril	5	40	1	0	12.6	9.6	0.25	128	1
abril	5	40	1	0	13.1	9.9	0.12	128	1
abril	5	40	1	0	12.9	9.1	0.18	128	1
abril	5	40	1	0	15.4	9.6	0.2	128	1
abril	5	40	1	0	12.9	8.7	0.15	128	1
abril	5	40	1	0	9.1	8.9	0.17	128	1
abril	5	40	1	0	12.9	9.1	0.18	128	1
abril	5	40	1	0	15.4	9.6	0.2	128	1
abril	5	40	1	0	12.9	8.7	0.15	128	1
abril	5	40	1	0	9.1	8.9	0.17	128	1
abril	5	80	1	1	4	3.1	0.02	164	1
abril	5	-60	1	1	3.7	3	0.01	164	1
abril	5	-60	1	0	3.7	2.8	0.01	164	1
abril	5	-60	1	0	3.2	4.2	0.01	164	1
abril	5	100	1	1	33.3	2.2	0.01	164	1
abril	5	60	1	1	9.1	3.7	0.03	224	1
abril	5	60	1	0	9.3	4.9	0.04	224	1
abril	5	60	1	0	8.6	4.6	0.04	224	1
abril	5	40	1	1	6.5	4.2	0.02	43	1
abril	5	80	1	1	2.4	2.3	0.01	219	1
abril	5	-60	1	1	2.5	2.3	0	219	1
abril	5	-60	1	0	2.3	2.1	0.01	219	1
abril	5	-60	1	0	2.4	2	0.01	219	1
abril	5	-60	1	0	1.9	1.8	0.01	219	1
abril	5	100	1	1	11.9	5.1	0.08	235	1
abril	5	20	1	1	9.4	9.6	0.37	189	1
abril	5	20	1	0	11.9	9.8	0.47	189	1
abril	5	20	1	0	14.2	11.6	0.72	189	1
abril	5	20	1	1	10	8.8	0.21	86	1
abril	5	150	1	1	25.5	21.9	2.25	251	1
abril	5	150	1	1	5.6	3.8	0.07	252	1
abril	5	150	1	0	3.9	3.3	0.02	252	1
abril	5	150	1	0	4.4	3.5	0.01	252	1
abril	5	150	1	0	4.8	3.6	0.04	252	1
abril	5	150	1	0	4.1	3.7	0.01	252	1
abril	5	-60	1	1	4.9	6.1	0.08	182	1
abril	5	-60	1	1	8.1	6.8	0.12	182	1
abril	5	0	1	1	11.3	9.2	0.02	255	1
abril	5	0	1	0	12.8	8.4	0.04	255	1
abril	5	0	1	0	13.3	7.7	0.03	255	1
abril	5	0	1	1	10.3	5.6	0.07	256	1
abril	6	150	1	1	4.8	3.8	0.01	5	1
abril	6	0	1	1	3.1	2.8	0.01	16	1
abril	6	-80	1	1	4.1	3.5	0.01	30	0
abril	6	-80	1	0	4.5	2.3	0.01	30	0
abril	6	-80	1	0	5.1	2.4	0.01	30	0
abril	6	60	1	1	5.8	2.7	0.01	67	0
abril	6	60	1	0	3.6	2.1	0.01	67	0
abril	6	20	1	1	7.9	6.1	0.09	149	1
abril	6	150	1	1	8.1	4.6	0.04	193	0
abril	6	60	1	1	10.5	12	0.45	195	1
abril	6	150	1	1	6.4	3.8	0.08	224	1
abril	6	60	1	1	8.9	4.2	0.05	224	1
abril	6	-80	1	1	2.8	2.1	0	219	1
abril	6	-80	1	0	2.5	1.8	0	219	1
abril	6	-80	1	0	2.7	1.8	0	219	1
abril	6	-80	1	0	2.5	2.3	0	219	1
abril	6	80	1	1	7.9	3.5	0.03	235	1
abril	6	20	1	1	8.9	6.8	0.18	156	1
abril	6	60	1	1	26.2	23.2	3.06	251	1
abril	6	150	1	1	7.5	4.2	0.06	149	1
abril	6	80	1	1	6.1	6.5	0.14	258	0
abril	6	80	1	1	7.1	7.7	0.18	258	0
abril	6	80	1	0	7.4	8.2	0.17	258	0
abril	6	80	1	0	8.2	9.2	0.28	258	0
abril	6	80	1	0	6.8	7.1	0.14	258	0
abril	6	80	1	0	6.9	7.3	0.12	258	0
abril	6	80	1	0	7	7.6	0.18	258	0
abril	6	80	1	0	8.1	8.4	0.14	258	0
abril	6	80	1	0	7.5	8	0.22	258	0
abril	6	80	1	0	6.5	7.1	0.21	258	0
abril	6	80	1	0	6.6	7	0.19	258	0
abril	6	80	1	1	29.1	13.9	2.46	259	1
abril	6	80	1	1	19.7	6.6	0.37	260	1
abril	6	60	1	1	12.4	4.8	0.11	261	1
abril	6	60	1	0	11.7	5.9	0.15	261	1
abril	6	60	1	1	9.4	6.9	0.21	262	1
abril	6	0	1	1	6.3	3.1	0.01	236	0
abril	6	0	1	0	6.8	3.1	0.01	236	0
abril	6	0	1	0	5.5	3.1	0.01	236	0
abril	6	20	1	1	7.6	4.2	0.01	236	0
abril	6	40	1	1	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
abril	6	40	1	0	3.3	2.5	0	242	1
abril	6	40	1	0	3.5	2.3	0	242	1
abril	6	40	1	0	3.2	2.1	0	242	1
abril	6	40	1	0	3.9	2.9	0	242	1
abril	6	40	1	0	3.2	2.5	0	242	1
abril	6	40	1	0	3.2	2.6	0	242	1
abril	6	40	1	0	3.8	2.9	0	242	1
abril	6	40	1	0	4.1	3	0	242	1
abril	6	40	1	0	4	3	0	242	1
abril	6	40	1	0	3.6	2.8	0	242	1
