Transect	Distance	Layer	StrS	StrD
Ecotone1	88	Deadwood	1	0
Ecotone1	89	Deadwood	1	0
Ecotone1	90	Deadwood	1	0
Ecotone1	91	Deadwood	1	0
Ecotone1	92	Deadwood	1	0
Ecotone1	93	Deadwood	1	0
Ecotone1	94	Deadwood	1	0
Ecotone1	95	Deadwood	2	1.14285714285714
Ecotone1	96	Deadwood	1	0
Ecotone1	97	Deadwood	1	0
Ecotone1	98	Deadwood	2	1.14285714285714
Ecotone1	99	Deadwood	2	0.857142857142857
Ecotone1	100	Deadwood	2	0.857142857142857
Ecotone1	101	Deadwood	0	0
Ecotone1	102	Deadwood	1	0
Ecotone1	103	Deadwood	1	0
Ecotone1	104	Deadwood	0	0
Ecotone1	105	Deadwood	1	0
Ecotone1	106	Deadwood	1	0
Ecotone1	107	Deadwood	2	1.14285714285714
Ecotone1	108	Deadwood	1	0
Ecotone1	109	Deadwood	1	0
Ecotone1	110	Deadwood	1	0
Ecotone1	111	Deadwood	2	1.42857142857143
Ecotone1	112	Deadwood	1	0
Ecotone1	113	Deadwood	3	1.14285714285714
Ecotone1	114	Deadwood	2	0.857142857142857
Ecotone1	115	Deadwood	2	1.14285714285714
Ecotone1	116	Deadwood	1	0
Ecotone1	117	Deadwood	0	0
Ecotone1	118	Deadwood	2	1.42857142857143
Ecotone1	119	Deadwood	2	1.14285714285714
Ecotone1	120	Deadwood	0	0
Ecotone1	121	Deadwood	2	1.14285714285714
Ecotone1	122	Deadwood	3	1.42857142857143
Ecotone1	123	Deadwood	1	0
Ecotone1	124	Deadwood	2	1.42857142857143
Ecotone1	125	Deadwood	2	1.14285714285714
Ecotone1	126	Deadwood	1	0
Ecotone1	127	Deadwood	2	1.42857142857143
Ecotone1	128	Deadwood	2	1.14285714285714
Ecotone1	129	Deadwood	2	1.14285714285714
Ecotone1	130	Deadwood	2	1.14285714285714
Ecotone1	131	Deadwood	2	1.42857142857143
Ecotone1	132	Deadwood	3	1.42857142857143
Ecotone1	133	Deadwood	2	1.14285714285714
Ecotone1	134	Deadwood	2	1.14285714285714
Ecotone1	135	Deadwood	2	1.14285714285714
Ecotone1	136	Deadwood	3	1.14285714285714
Ecotone1	137	Deadwood	3	1.14285714285714
Ecotone1	138	Deadwood	1	0
Ecotone1	139	Deadwood	1	0
Ecotone1	140	Deadwood	1	0
Ecotone1	141	Deadwood	1	0
Ecotone1	142	Deadwood	1	0
Ecotone1	143	Deadwood	1	0
Ecotone1	144	Deadwood	1	0
Ecotone1	145	Deadwood	2	1.42857142857143
Ecotone1	146	Deadwood	1	0
Ecotone1	147	Deadwood	1	0
Ecotone1	148	Deadwood	1	0
Ecotone1	149	Deadwood	1	0
Ecotone1	150	Deadwood	1	0
Ecotone1	151	Deadwood	1	0
Ecotone1	152	Deadwood	1	0
Ecotone1	153	Deadwood	1	0
Ecotone1	154	Deadwood	1	0
Ecotone1	155	Deadwood	1	0
Ecotone1	156	Deadwood	1	0
Ecotone1	157	Deadwood	1	0
Ecotone1	158	Deadwood	1	0
Ecotone1	159	Deadwood	0	0
Ecotone1	160	Deadwood	2	1.42857142857143
Ecotone1	161	Deadwood	0	0
Ecotone1	162	Deadwood	0	0
Ecotone1	163	Deadwood	0	0
Ecotone1	164	Deadwood	0	0
Ecotone1	165	Deadwood	2	0.571428571428571
Ecotone1	166	Deadwood	0	0
Ecotone1	167	Deadwood	1	0
Ecotone1	168	Deadwood	1	0
Ecotone1	169	Deadwood	2	0.857142857142857
Ecotone1	170	Deadwood	1	0
Ecotone1	171	Deadwood	3	1.42857142857143
Ecotone1	172	Deadwood	3	1.42857142857143
Ecotone1	173	Deadwood	0	0
Ecotone1	174	Deadwood	2	1.14285714285714
Ecotone1	175	Deadwood	0	0
Ecotone1	176	Deadwood	1	0
Ecotone1	177	Deadwood	1	0
Ecotone1	178	Deadwood	0	0
Ecotone1	179	Deadwood	1	0
Ecotone1	180	Deadwood	2	1.42857142857143
Ecotone1	181	Deadwood	3	1.14285714285714
Ecotone1	182	Deadwood	2	1.14285714285714
Ecotone1	183	Deadwood	2	1.14285714285714
Ecotone1	184	Deadwood	1	0
Ecotone1	185	Deadwood	2	1.14285714285714
Ecotone1	186	Deadwood	2	1.14285714285714
Ecotone1	187	Deadwood	3	1.42857142857143
Ecotone1	188	Deadwood	1	0
Ecotone1	189	Deadwood	2	1.14285714285714
Ecotone1	190	Deadwood	3	1.14285714285714
Ecotone1	191	Deadwood	3	1.42857142857143
Ecotone1	192	Deadwood	3	1.14285714285714
Ecotone1	193	Deadwood	2	1.14285714285714
Ecotone1	194	Deadwood	1	0
Ecotone1	195	Deadwood	1	0
Ecotone1	196	Deadwood	1	0
Ecotone1	197	Deadwood	0	0
Ecotone1	198	Deadwood	0	0
Ecotone1	199	Deadwood	0	0
Ecotone1	200	Deadwood	0	0
Ecotone1	201	Deadwood	0	0
Ecotone1	202	Deadwood	0	0
Ecotone1	203	Deadwood	2	1.42857142857143
Ecotone1	204	Deadwood	3	1.14285714285714
Ecotone1	205	Deadwood	2	1.14285714285714
Ecotone1	206	Deadwood	1	0
Ecotone1	207	Deadwood	0	0
Ecotone1	208	Deadwood	0	0
Ecotone1	209	Deadwood	0	0
Ecotone1	210	Deadwood	0	0
Ecotone1	211	Deadwood	2	1.42857142857143
Ecotone1	212	Deadwood	3	1.42857142857143
Ecotone1	213	Deadwood	3	1.14285714285714
Ecotone1	214	Deadwood	3	1.14285714285714
Ecotone1	215	Deadwood	1	0
Ecotone1	216	Deadwood	0	0
Ecotone1	217	Deadwood	2	1.14285714285714
Ecotone1	218	Deadwood	2	1.42857142857143
Ecotone1	219	Deadwood	3	1.57142857142857
Ecotone1	220	Deadwood	3	1.42857142857143
Ecotone1	221	Deadwood	3	1.14285714285714
Ecotone1	222	Deadwood	3	1.14285714285714
Ecotone1	223	Deadwood	0	0
Ecotone1	224	Deadwood	0	0
Ecotone1	225	Deadwood	0	0
Ecotone2	1	Deadwood	0	0
Ecotone2	2	Deadwood	1	0
Ecotone2	3	Deadwood	3	1.14285714285714
Ecotone2	4	Deadwood	1	0
Ecotone2	5	Deadwood	1	0
Ecotone2	6	Deadwood	1	0
Ecotone2	7	Deadwood	1	0
Ecotone2	8	Deadwood	1	0
Ecotone2	9	Deadwood	1	0
Ecotone2	10	Deadwood	1	0
Ecotone2	11	Deadwood	0	0
Ecotone2	12	Deadwood	2	1.14285714285714
Ecotone2	13	Deadwood	1	0
Ecotone2	14	Deadwood	1	0
Ecotone2	15	Deadwood	1	0
Ecotone2	16	Deadwood	0	0
Ecotone2	17	Deadwood	2	0.285714285714286
Ecotone2	18	Deadwood	1	0
Ecotone2	19	Deadwood	1	0
Ecotone2	20	Deadwood	0	0
Ecotone2	21	Deadwood	1	0
Ecotone2	22	Deadwood	1	0
Ecotone2	23	Deadwood	1	0
Ecotone2	24	Deadwood	1	0
Ecotone2	25	Deadwood	2	1.14285714285714
Ecotone2	26	Deadwood	1	0
Ecotone2	27	Deadwood	1	0
Ecotone2	28	Deadwood	1	0
Ecotone2	29	Deadwood	2	0.285714285714286
Ecotone2	30	Deadwood	2	0.285714285714286
Ecotone2	31	Deadwood	1	0
Ecotone2	32	Deadwood	1	0
Ecotone2	33	Deadwood	0	0
Ecotone2	34	Deadwood	0	0
Ecotone2	35	Deadwood	0	0
Ecotone2	36	Deadwood	0	0
Ecotone2	37	Deadwood	0	0
Ecotone2	38	Deadwood	0	0
Ecotone2	39	Deadwood	2	1.14285714285714
Ecotone2	40	Deadwood	2	1.14285714285714
Ecotone2	41	Deadwood	1	0
Ecotone2	42	Deadwood	2	1.14285714285714
Ecotone2	43	Deadwood	4	1.16666666666667
Ecotone2	44	Deadwood	1	0
Ecotone2	45	Deadwood	2	1.14285714285714
Ecotone2	46	Deadwood	1	0
Ecotone2	47	Deadwood	1	0
Ecotone2	48	Deadwood	1	0
Ecotone2	49	Deadwood	2	1.14285714285714
Ecotone2	50	Deadwood	2	1.14285714285714
Ecotone2	51	Deadwood	1	0
Ecotone2	52	Deadwood	1	0
Ecotone2	53	Deadwood	1	0
Ecotone2	54	Deadwood	1	0
Ecotone2	55	Deadwood	2	1.42857142857143
Ecotone2	56	Deadwood	2	1.14285714285714
Ecotone2	57	Deadwood	2	1.14285714285714
Ecotone2	58	Deadwood	3	1.28571428571429
Ecotone2	59	Deadwood	2	1.42857142857143
Ecotone2	60	Deadwood	0	0
Ecotone2	61	Deadwood	3	1.42857142857143
Ecotone2	62	Deadwood	2	1.14285714285714
Ecotone2	63	Deadwood	1	0
Ecotone2	64	Deadwood	2	1.14285714285714
Ecotone2	65	Deadwood	1	0
Ecotone2	66	Deadwood	1	0
Ecotone2	67	Deadwood	1	0
Ecotone2	68	Deadwood	1	0
Ecotone2	69	Deadwood	1	0
Ecotone2	70	Deadwood	1	0
Ecotone2	71	Deadwood	1	0
Ecotone2	72	Deadwood	1	0
Ecotone2	73	Deadwood	1	0
Ecotone2	74	Deadwood	1	0
Ecotone2	75	Deadwood	1	0
Ecotone2	76	Deadwood	1	0
Ecotone2	77	Deadwood	1	0
Ecotone2	78	Deadwood	2	1.14285714285714
Ecotone2	79	Deadwood	3	1.42857142857143
Ecotone2	80	Deadwood	1	0
Ecotone2	81	Deadwood	1	0
Ecotone2	82	Deadwood	2	1.14285714285714
Ecotone2	83	Deadwood	1	0
Ecotone2	84	Deadwood	1	0
Ecotone2	85	Deadwood	1	0
Ecotone2	86	Deadwood	1	0
Ecotone2	87	Deadwood	1	0
Ecotone2	88	Deadwood	1	0
Ecotone2	89	Deadwood	1	0
Ecotone2	90	Deadwood	3	1.42857142857143
Ecotone2	91	Deadwood	1	0
Ecotone2	92	Deadwood	0	0
Ecotone2	93	Deadwood	1	0
Ecotone2	94	Deadwood	1	0
Ecotone2	95	Deadwood	1	0
Ecotone2	96	Deadwood	2	1.14285714285714
Ecotone2	97	Deadwood	1	0
Ecotone2	98	Deadwood	2	1.14285714285714
Ecotone2	99	Deadwood	1	0
Ecotone2	100	Deadwood	2	1.14285714285714
Ecotone2	101	Deadwood	3	1.42857142857143
Ecotone2	102	Deadwood	3	1.14285714285714
Ecotone2	103	Deadwood	1	0
Ecotone2	104	Deadwood	2	1.14285714285714
Ecotone2	105	Deadwood	2	1.14285714285714
Ecotone2	106	Deadwood	1	0
Ecotone2	107	Deadwood	2	1.14285714285714
Ecotone2	108	Deadwood	2	1.14285714285714
Ecotone2	109	Deadwood	2	1.14285714285714
Ecotone2	110	Deadwood	1	0
Ecotone2	111	Deadwood	0	0
Ecotone2	112	Deadwood	1	0
Ecotone2	113	Deadwood	2	1.42857142857143
Ecotone2	114	Deadwood	0	0
Ecotone2	115	Deadwood	0	0
Ecotone2	116	Deadwood	0	0
Ecotone2	117	Deadwood	0	0
Tundra1	1	Deadwood	2	1.14285714285714
Tundra1	2	Deadwood	1	0
Tundra1	3	Deadwood	1	0
Tundra1	4	Deadwood	0	0
Tundra1	5	Deadwood	1	0
Tundra1	6	Deadwood	1	0
Tundra1	7	Deadwood	0	0
Tundra1	8	Deadwood	1	0
Tundra1	9	Deadwood	1	0
Tundra1	10	Deadwood	1	0
Tundra1	11	Deadwood	1	0
Tundra1	12	Deadwood	0	0
Tundra1	13	Deadwood	0	0
Tundra1	14	Deadwood	0	0
Tundra1	15	Deadwood	0	0
Tundra1	16	Deadwood	1	0
Tundra1	17	Deadwood	0	0
Tundra1	18	Deadwood	0	0
Tundra1	19	Deadwood	0	0
Tundra1	20	Deadwood	0	0
Tundra1	21	Deadwood	0	0
Tundra1	22	Deadwood	0	0
Tundra1	23	Deadwood	0	0
Tundra1	24	Deadwood	2	0.571428571428571
Tundra1	25	Deadwood	2	1.14285714285714
Tundra1	26	Deadwood	1	0
Tundra1	27	Deadwood	1	0
Tundra1	28	Deadwood	1	0
Tundra1	29	Deadwood	0	0
Tundra1	30	Deadwood	1	0
Tundra1	31	Deadwood	1	0
Tundra1	32	Deadwood	1	0
Tundra1	33	Deadwood	1	0
Tundra1	34	Deadwood	1	0
Tundra1	35	Deadwood	0	0
Tundra1	36	Deadwood	0	0
Tundra1	37	Deadwood	0	0
Tundra1	38	Deadwood	0	0
Tundra1	39	Deadwood	0	0
Tundra1	40	Deadwood	0	0
Tundra1	41	Deadwood	0	0
Tundra1	42	Deadwood	0	0
Tundra1	43	Deadwood	0	0
Tundra1	44	Deadwood	1	0
Tundra1	45	Deadwood	1	0
Tundra1	46	Deadwood	1	0
Tundra1	47	Deadwood	1	0
Tundra1	48	Deadwood	2	1.14285714285714
Tundra1	49	Deadwood	2	0.857142857142857
Tundra1	50	Deadwood	2	0.857142857142857
Tundra1	51	Deadwood	0	0
Tundra1	52	Deadwood	2	1.14285714285714
Tundra1	53	Deadwood	1	0
Tundra1	54	Deadwood	2	1.14285714285714
Tundra1	55	Deadwood	2	1.42857142857143
Tundra1	56	Deadwood	1	0
Tundra1	57	Deadwood	0	0
Tundra1	58	Deadwood	0	0
Tundra1	59	Deadwood	0	0
Tundra1	60	Deadwood	1	0
Tundra1	61	Deadwood	0	0
Tundra1	62	Deadwood	1	0
Tundra1	63	Deadwood	0	0
Tundra1	64	Deadwood	0	0
Tundra1	65	Deadwood	0	0
Tundra1	66	Deadwood	0	0
Tundra1	67	Deadwood	0	0
Tundra1	68	Deadwood	0	0
Tundra1	69	Deadwood	0	0
Tundra1	70	Deadwood	0	0
Tundra1	71	Deadwood	3	1.14285714285714
Tundra1	72	Deadwood	0	0
Tundra1	73	Deadwood	2	1.14285714285714
Tundra1	74	Deadwood	1	0
Tundra1	75	Deadwood	0	0
Tundra1	76	Deadwood	0	0
Tundra1	77	Deadwood	1	0
Tundra1	78	Deadwood	0	0
Tundra1	79	Deadwood	0	0
Tundra1	80	Deadwood	2	1.42857142857143
Tundra1	81	Deadwood	1	0
Tundra1	82	Deadwood	0	0
Tundra1	83	Deadwood	0	0
Tundra1	84	Deadwood	0	0
Tundra1	85	Deadwood	0	0
Tundra1	86	Deadwood	0	0
Tundra1	87	Deadwood	0	0
Tundra1	88	Deadwood	0	0
Tundra1	89	Deadwood	0	0
Tundra1	90	Deadwood	2	1.42857142857143
Tundra1	91	Deadwood	2	1.14285714285714
Tundra1	92	Deadwood	2	1.14285714285714
Tundra1	93	Deadwood	2	1.14285714285714
Tundra1	94	Deadwood	2	1.14285714285714
Tundra1	95	Deadwood	2	1.42857142857143
Tundra1	96	Deadwood	0	0
Tundra1	97	Deadwood	1	0
Tundra1	98	Deadwood	1	0
Tundra1	99	Deadwood	0	0
Tundra1	100	Deadwood	0	0
Tundra1	101	Deadwood	2	1.42857142857143
Tundra1	102	Deadwood	1	0
Tundra1	103	Deadwood	1	0
Tundra1	104	Deadwood	0	0
Tundra1	105	Deadwood	0	0
Tundra1	106	Deadwood	0	0
Tundra1	107	Deadwood	2	0.857142857142857
Tundra1	108	Deadwood	2	1.14285714285714
Tundra1	109	Deadwood	0	0
Tundra1	110	Deadwood	1	0
Tundra1	111	Deadwood	1	0
Tundra1	112	Deadwood	1	0
Tundra1	113	Deadwood	1	0
Tundra1	114	Deadwood	1	0
Tundra1	115	Deadwood	2	1.14285714285714
Tundra1	116	Deadwood	1	0
Tundra1	117	Deadwood	2	1.14285714285714
Tundra1	118	Deadwood	2	1.14285714285714
Tundra1	119	Deadwood	2	0.857142857142857
Tundra1	120	Deadwood	0	0
Tundra1	121	Deadwood	1	0
Tundra1	122	Deadwood	1	0
Tundra1	123	Deadwood	1	0
Tundra1	124	Deadwood	1	0
Tundra1	125	Deadwood	0	0
Tundra1	126	Deadwood	0	0
Tundra1	127	Deadwood	2	0.857142857142857
Tundra1	128	Deadwood	1	0
Tundra1	129	Deadwood	2	0.857142857142857
Tundra1	130	Deadwood	0	0
Tundra1	131	Deadwood	0	0
Tundra1	132	Deadwood	1	0
Tundra1	133	Deadwood	1	0
Tundra1	134	Deadwood	0	0
Tundra1	135	Deadwood	3	1.42857142857143
Tundra1	136	Deadwood	1	0
Tundra1	137	Deadwood	0	0
Tundra1	138	Deadwood	0	0
Tundra1	139	Deadwood	0	0
Tundra1	140	Deadwood	1	0
Tundra1	141	Deadwood	0	0
Tundra1	142	Deadwood	0	0
Tundra1	143	Deadwood	2	1.14285714285714
Tundra1	144	Deadwood	3	1.42857142857143
Tundra1	145	Deadwood	1	0
Tundra1	146	Deadwood	2	0.857142857142857
Tundra1	147	Deadwood	1	0
Tundra1	148	Deadwood	2	1.42857142857143
Tundra1	149	Deadwood	1	0
Tundra1	150	Deadwood	3	1.42857142857143
Tundra1	151	Deadwood	1	0
Tundra1	152	Deadwood	2	1.14285714285714
Tundra1	153	Deadwood	2	0.857142857142857
Tundra1	154	Deadwood	1	0
Tundra1	155	Deadwood	1	0
Tundra1	156	Deadwood	2	0.857142857142857
Tundra1	157	Deadwood	2	1.14285714285714
Tundra1	158	Deadwood	1	0
Tundra1	159	Deadwood	2	1.14285714285714
Tundra1	160	Deadwood	1	0
Tundra1	161	Deadwood	1	0
Tundra1	162	Deadwood	2	0.857142857142857
Tundra1	163	Deadwood	1	0
Tundra1	164	Deadwood	1	0
Tundra1	165	Deadwood	1	0
Tundra1	166	Deadwood	2	1.14285714285714
Tundra1	167	Deadwood	2	1.42857142857143
Tundra1	168	Deadwood	3	1.42857142857143
Tundra1	169	Deadwood	1	0
Tundra1	170	Deadwood	2	1.14285714285714
Tundra1	171	Deadwood	1	0
Tundra1	172	Deadwood	1	0
Tundra1	173	Deadwood	1	0
Tundra1	174	Deadwood	1	0
Tundra1	175	Deadwood	3	1.42857142857143
Tundra1	176	Deadwood	1	0
Tundra1	177	Deadwood	2	0.857142857142857
Tundra1	178	Deadwood	1	0
Tundra1	179	Deadwood	2	0.857142857142857
Tundra1	180	Deadwood	3	1.28571428571429
Tundra1	181	Deadwood	3	1.57142857142857
Tundra1	182	Deadwood	2	1.14285714285714
Tundra1	183	Deadwood	0	0
Tundra1	184	Deadwood	2	0.857142857142857
Tundra1	185	Deadwood	1	0
Tundra1	186	Deadwood	1	0
Tundra1	187	Deadwood	0	0
Tundra1	188	Deadwood	1	0
Tundra1	189	Deadwood	1	0
Tundra1	190	Deadwood	2	0.857142857142857
Tundra1	191	Deadwood	2	1.14285714285714
Tundra1	192	Deadwood	0	0
Tundra1	193	Deadwood	2	0.857142857142857
Tundra1	194	Deadwood	1	0
Tundra1	195	Deadwood	1	0
Tundra1	196	Deadwood	2	1.14285714285714
Tundra1	197	Deadwood	2	1.42857142857143
Tundra1	198	Deadwood	2	1.14285714285714
Tundra1	199	Deadwood	1	0
Tundra1	200	Deadwood	2	0.857142857142857
Tundra1	201	Deadwood	1	0
Tundra1	202	Deadwood	1	0
Tundra1	203	Deadwood	1	0
Tundra1	204	Deadwood	2	0.857142857142857
Tundra1	205	Deadwood	2	1.14285714285714
Tundra1	206	Deadwood	2	1.14285714285714
Tundra1	207	Deadwood	2	1.14285714285714
Tundra1	208	Deadwood	1	0
Tundra1	209	Deadwood	1	0
Tundra1	210	Deadwood	1	0
Tundra1	211	Deadwood	1	0
Tundra1	212	Deadwood	2	1.14285714285714
Tundra1	213	Deadwood	1	0
Tundra1	214	Deadwood	0	0
Tundra1	215	Deadwood	1	0
Tundra1	216	Deadwood	2	1.14285714285714
Tundra1	217	Deadwood	2	0.857142857142857
Tundra1	218	Deadwood	2	0.857142857142857
Tundra1	219	Deadwood	0	0
Tundra1	220	Deadwood	0	0
Tundra1	221	Deadwood	2	0.285714285714286
Tundra1	222	Deadwood	0	0
Tundra1	223	Deadwood	0	0
Tundra1	224	Deadwood	0	0
Tundra1	225	Deadwood	1	0
Tundra1	226	Deadwood	2	1.14285714285714
Tundra1	227	Deadwood	1	0
Tundra2	1	Deadwood	1	0
Tundra2	2	Deadwood	1	0
Tundra2	3	Deadwood	2	1.42857142857143
Tundra2	4	Deadwood	1	0
Tundra2	5	Deadwood	2	0.857142857142857
Tundra2	6	Deadwood	1	0
Tundra2	7	Deadwood	0	0
Tundra2	8	Deadwood	0	0
Tundra2	9	Deadwood	1	0
Tundra2	10	Deadwood	1	0
Tundra2	11	Deadwood	1	0
Tundra2	12	Deadwood	0	0
Tundra2	13	Deadwood	0	0
Tundra2	14	Deadwood	1	0
Tundra2	15	Deadwood	0	0
Tundra2	16	Deadwood	0	0
Tundra2	17	Deadwood	0	0
Tundra2	18	Deadwood	1	0
Tundra2	19	Deadwood	0	0
Tundra2	20	Deadwood	0	0
Tundra2	21	Deadwood	0	0
Tundra2	22	Deadwood	0	0
Tundra2	23	Deadwood	0	0
Tundra2	24	Deadwood	0	0
Tundra2	25	Deadwood	2	0.857142857142857
Tundra2	26	Deadwood	1	0
Tundra2	27	Deadwood	0	0
Tundra2	28	Deadwood	0	0
Tundra2	29	Deadwood	1	0
Tundra2	30	Deadwood	1	0
Tundra2	31	Deadwood	1	0
Tundra2	32	Deadwood	0	0
Tundra2	33	Deadwood	1	0
Tundra2	34	Deadwood	1	0
Tundra2	35	Deadwood	1	0
Tundra2	36	Deadwood	2	1.14285714285714
Tundra2	37	Deadwood	1	0
Tundra2	38	Deadwood	3	1.14285714285714
Tundra2	39	Deadwood	2	0.857142857142857
Tundra2	40	Deadwood	0	0
Tundra2	41	Deadwood	1	0
Tundra2	42	Deadwood	1	0
Tundra2	43	Deadwood	0	0
Tundra2	44	Deadwood	3	1.42857142857143
Tundra2	45	Deadwood	2	0.857142857142857
Tundra2	46	Deadwood	0	0
Tundra2	47	Deadwood	0	0
Tundra2	48	Deadwood	2	0.857142857142857
Tundra2	49	Deadwood	1	0
Tundra2	50	Deadwood	0	0
Tundra2	51	Deadwood	1	0
Tundra2	52	Deadwood	1	0
Tundra2	53	Deadwood	1	0
Tundra2	54	Deadwood	1	0
Tundra2	55	Deadwood	1	0
Tundra2	56	Deadwood	1	0
Tundra2	57	Deadwood	1	0
Tundra2	58	Deadwood	1	0
Tundra2	59	Deadwood	1	0
Tundra2	60	Deadwood	1	0
Tundra2	61	Deadwood	1	0
Tundra2	62	Deadwood	1	0
Tundra2	63	Deadwood	1	0
Tundra2	64	Deadwood	2	1.14285714285714
Tundra2	65	Deadwood	0	0
Tundra2	66	Deadwood	1	0
Tundra2	67	Deadwood	2	1.14285714285714
Tundra2	68	Deadwood	1	0
Tundra2	69	Deadwood	0	0
Tundra2	70	Deadwood	1	0
Tundra2	71	Deadwood	1	0
Tundra2	72	Deadwood	1	0
Tundra2	73	Deadwood	1	0
Tundra2	74	Deadwood	1	0
Tundra2	75	Deadwood	0	0
Tundra2	76	Deadwood	0	0
Tundra2	77	Deadwood	1	0
Tundra2	78	Deadwood	1	0
Tundra2	79	Deadwood	1	0
Tundra2	80	Deadwood	2	0.857142857142857
Tundra2	81	Deadwood	0	0
Tundra3	1	Deadwood	0	0
Tundra3	2	Deadwood	1	0
Tundra3	3	Deadwood	0	0
Tundra3	4	Deadwood	0	0
Tundra3	5	Deadwood	1	0
Tundra3	6	Deadwood	0	0
Tundra3	7	Deadwood	0	0
Tundra3	8	Deadwood	0	0
Tundra3	9	Deadwood	0	0
Tundra3	10	Deadwood	0	0
Tundra3	11	Deadwood	1	0
Tundra3	12	Deadwood	1	0
Tundra3	13	Deadwood	1	0
Tundra3	14	Deadwood	1	0
Tundra3	15	Deadwood	1	0
Tundra3	16	Deadwood	1	0
Tundra3	17	Deadwood	0	0
Tundra3	18	Deadwood	0	0
Tundra3	19	Deadwood	1	0
Tundra3	20	Deadwood	1	0
Tundra3	21	Deadwood	0	0
Tundra3	22	Deadwood	0	0
Tundra3	23	Deadwood	0	0
Tundra3	24	Deadwood	0	0
Tundra3	25	Deadwood	1	0
Tundra3	26	Deadwood	1	0
Tundra3	27	Deadwood	1	0
Tundra3	28	Deadwood	2	0.857142857142857
Tundra3	29	Deadwood	0	0
Tundra3	30	Deadwood	1	0
Tundra3	31	Deadwood	2	1.14285714285714
Tundra3	32	Deadwood	1	0
Tundra3	33	Deadwood	1	0
Tundra3	34	Deadwood	1	0
Tundra3	35	Deadwood	1	0
Tundra3	36	Deadwood	1	0
Tundra3	37	Deadwood	1	0
Tundra3	38	Deadwood	1	0
Tundra3	39	Deadwood	1	0
Tundra3	40	Deadwood	2	0.857142857142857
Tundra3	41	Deadwood	1	0
Tundra3	42	Deadwood	2	1.14285714285714
Tundra3	43	Deadwood	1	0
Tundra3	44	Deadwood	1	0
Tundra3	45	Deadwood	1	0
Tundra3	46	Deadwood	2	1.14285714285714
Tundra3	47	Deadwood	2	1.14285714285714
Tundra3	48	Deadwood	1	0
Tundra3	49	Deadwood	2	1.14285714285714
Tundra3	50	Deadwood	2	1.14285714285714
Tundra3	51	Deadwood	1	0
Tundra3	52	Deadwood	2	1.14285714285714
Tundra3	53	Deadwood	1	0
Tundra3	54	Deadwood	1	0
Tundra3	55	Deadwood	2	1.14285714285714
Tundra3	56	Deadwood	2	1.14285714285714
Tundra3	57	Deadwood	2	0.857142857142857
Tundra3	58	Deadwood	1	0
Tundra3	59	Deadwood	2	1.42857142857143
Tundra3	60	Deadwood	2	1.14285714285714
Tundra3	61	Deadwood	1	0
Tundra3	62	Deadwood	1	0
Tundra3	63	Deadwood	1	0
Tundra3	64	Deadwood	1	0
Tundra3	65	Deadwood	1	0
Tundra3	66	Deadwood	1	0
Tundra3	67	Deadwood	1	0
Tundra3	68	Deadwood	1	0
Tundra3	69	Deadwood	1	0
Tundra3	70	Deadwood	2	1.14285714285714
Tundra3	71	Deadwood	1	0
Tundra3	72	Deadwood	2	0.857142857142857
Tundra3	73	Deadwood	1	0
Tundra3	74	Deadwood	2	0.857142857142857
Tundra3	75	Deadwood	1	0
Tundra3	76	Deadwood	1	0
Tundra3	77	Deadwood	1	0
Tundra3	78	Deadwood	2	1.42857142857143
Tundra3	79	Deadwood	1	0
Tundra3	80	Deadwood	1	0
Tundra3	81	Deadwood	2	1.42857142857143
Tundra3	82	Deadwood	1	0
Tundra3	83	Deadwood	1	0
Tundra3	84	Deadwood	2	1.14285714285714
Tundra3	85	Deadwood	2	0.285714285714286
Tundra3	86	Deadwood	1	0
Tundra3	87	Deadwood	2	1.42857142857143
Tundra3	88	Deadwood	3	1.42857142857143
Tundra3	89	Deadwood	2	0.857142857142857
Tundra3	90	Deadwood	2	1.14285714285714
Tundra3	91	Deadwood	2	1.42857142857143
Tundra3	92	Deadwood	2	0.571428571428571
Tundra3	93	Deadwood	2	0.857142857142857
Tundra3	94	Deadwood	2	0.857142857142857
Tundra3	95	Deadwood	0	0
Tundra3	96	Deadwood	0	0
Tundra3	97	Deadwood	0	0
Tundra3	98	Deadwood	0	0
Tundra3	99	Deadwood	1	0
Tundra3	100	Deadwood	1	0
Tundra3	101	Deadwood	0	0
Tundra3	102	Deadwood	0	0
Tundra3	103	Deadwood	0	0
Tundra3	104	Deadwood	2	0.857142857142857
Tundra3	105	Deadwood	2	1.14285714285714
Tundra3	106	Deadwood	1	0
Tundra3	107	Deadwood	1	0
Tundra3	108	Deadwood	1	0
Tundra3	109	Deadwood	0	0
Tundra3	110	Deadwood	2	1.14285714285714
Tundra3	111	Deadwood	1	0
Tundra3	112	Deadwood	1	0
Tundra3	113	Deadwood	2	1.14285714285714
Tundra3	114	Deadwood	2	1.14285714285714
Tundra3	115	Deadwood	1	0
Tundra3	116	Deadwood	2	1.14285714285714
Tundra3	117	Deadwood	1	0
Tundra3	118	Deadwood	1	0
Tundra3	119	Deadwood	1	0
Tundra3	120	Deadwood	1	0
Tundra3	121	Deadwood	1	0
Tundra3	122	Deadwood	1	0
Tundra3	123	Deadwood	1	0
Tundra3	124	Deadwood	1	0
Tundra3	125	Deadwood	1	0
Tundra3	126	Deadwood	1	0
Tundra3	127	Deadwood	2	0.857142857142857
Tundra3	128	Deadwood	1	0
Tundra3	129	Deadwood	2	1.14285714285714
