Medidor	Planta	Folha	AE	AD	FAtot	FArel	FAtot_abs	FArel_abs	Atot
Andreza	31	15	35.426	33.509	-1.917	-0.0278088054	1.917	0.0278088054	68.935
Andreza	31	6	16.95	14.585	-2.365	-0.0749960362	2.365	0.0749960362	31.535
Andreza	31	14	33.915	31.448	-2.467	-0.0377430656	2.467	0.0377430656	65.363
Andreza	31	11	16.994	19.99	2.996	0.0810080035	2.996	0.0810080035	36.984
Andreza	31	10	13.485	16.756	3.271	0.1081644126	3.271	0.1081644126	30.241
Andreza	32	9	12.793	12.587	-0.206	-0.0081166273	0.206	0.0081166273	25.38
Andreza	32	7	15.303	15.587	0.284	0.0091939139	0.284	0.0091939139	30.89
Andreza	32	2	10.004	9.644	-0.36	-0.0183224756	0.36	0.0183224756	19.648
Andreza	32	13	23.602	23.242	-0.36	-0.0076850824	0.36	0.0076850824	46.844
Andreza	32	11	15.665	16.35	0.685	0.0213962205	0.685	0.0213962205	32.015
Andreza	32	15	15.541	16.512	0.971	0.0302935763	0.971	0.0302935763	32.053
Andreza	32	10	13.159	14.237	1.078	0.03934881	1.078	0.03934881	27.396
Andreza	32	1	15.093	16.174	1.081	0.0345731922	1.081	0.0345731922	31.267
Andreza	32	14	14.636	13.507	-1.129	-0.0401165476	1.129	0.0401165476	28.143
Andreza	32	4	13.315	12.069	-1.246	-0.0490860384	1.246	0.0490860384	25.384
Andreza	32	3	16.65	14.727	-1.923	-0.0612869299	1.923	0.0612869299	31.377
Andreza	32	6	16.314	18.543	2.229	0.0639469834	2.229	0.0639469834	34.857
Andreza	32	12	15.485	13.09	-2.395	-0.0838145232	2.395	0.0838145232	28.575
Andreza	32	5	14.625	17.88	3.255	0.1001384402	3.255	0.1001384402	32.505
Andreza	33	14	37.194	37.394	0.2	0.0026813965	0.2	0.0026813965	74.588
Andreza	33	2	11.336	11.575	0.239	0.0104316704	0.239	0.0104316704	22.911
Andreza	33	6	11.599	11.306	-0.293	-0.0127919668	0.293	0.0127919668	22.905
Andreza	33	3	15.786	15.431	-0.355	-0.0113720088	0.355	0.0113720088	31.217
Andreza	33	7	10.098	9.492	-0.606	-0.0309341501	0.606	0.0309341501	19.59
Andreza	33	10	13.769	14.872	1.103	0.0385112252	1.103	0.0385112252	28.641
Andreza	33	8	19.355	20.56	1.205	0.0301891519	1.205	0.0301891519	39.915
Andreza	33	4	10.953	12.216	1.263	0.0545124951	1.263	0.0545124951	23.169
Andreza	33	5	17.345	16.048	-1.297	-0.0388404755	1.297	0.0388404755	33.393
Andreza	33	9	18.652	17.139	-1.513	-0.0422731972	1.513	0.0422731972	35.791
Andreza	33	13	22.873	21.288	-1.585	-0.0358913974	1.585	0.0358913974	44.161
Andreza	33	11	19.561	17.968	-1.593	-0.0424471742	1.593	0.0424471742	37.529
Andreza	33	1	12.095	10.128	-1.967	-0.0885119021	1.967	0.0885119021	22.223
Andreza	33	8	9.121	13.539	4.418	0.1949691086	4.418	0.1949691086	22.66
Andreza	33	12	19.895	15.458	-4.437	-0.1255056148	4.437	0.1255056148	35.353
Andreza	33	15	27.155	21.845	-5.31	-0.1083673469	5.31	0.1083673469	49
Andreza	34	15	23.423	23.311	-0.112	-0.0023965421	0.112	0.0023965421	46.734
Andreza	34	14	41.043	40.872	-0.171	-0.0020875298	0.171	0.0020875298	81.915
Andreza	34	6	16.858	17.356	0.498	0.0145554451	0.498	0.0145554451	34.214
Andreza	34	11	10.234	10.769	0.535	0.0254725515	0.535	0.0254725515	21.003
Andreza	34	2	31.777	32.575	0.798	0.012400547	0.798	0.012400547	64.352
Andreza	34	9	24.43	25.425	0.995	0.0199578778	0.995	0.0199578778	49.855
Andreza	34	12	25.142	24.117	-1.025	-0.0208083802	1.025	0.0208083802	49.259
Andreza	34	3	17.225	16.145	-1.08	-0.0323643992	1.08	0.0323643992	33.37
Andreza	34	5	22.149	20.255	-1.894	-0.0446655976	1.894	0.0446655976	42.404
Andreza	34	13	36.889	34.535	-2.354	-0.0329581093	2.354	0.0329581093	71.424
Andreza	34	8	30.085	33.167	3.082	0.048725732	3.082	0.048725732	63.252
Andreza	34	10	33.88	37.771	3.891	0.0543048946	3.891	0.0543048946	71.651
Andreza	34	4	13.519	17.588	4.069	0.1308065709	4.069	0.1308065709	31.107
Andreza	34	1	41.521	37.376	-4.145	-0.0525368518	4.145	0.0525368518	78.897
Andreza	34	7	28.535	33.403	4.868	0.0785947238	4.868	0.0785947238	61.938
Andreza	35	3	13.049	13.168	0.119	0.0045390396	0.119	0.0045390396	26.217
Andreza	35	1	30.284	30.044	-0.24	-0.0039782522	0.24	0.0039782522	60.328
Andreza	35	12	21.598	21.846	0.248	0.0057084983	0.248	0.0057084983	43.444
Andreza	35	2	23.853	22.86	-0.993	-0.0212574658	0.993	0.0212574658	46.713
Andreza	35	8	21.618	22.621	1.003	0.0226723027	1.003	0.0226723027	44.239
Andreza	35	14	26.711	25.676	-1.035	-0.0197568099	1.035	0.0197568099	52.387
Andreza	35	13	25.968	24.913	-1.055	-0.0207346554	1.055	0.0207346554	50.881
Andreza	35	4	20.81	22.391	1.581	0.0365963751	1.581	0.0365963751	43.201
Andreza	35	15	11.424	13.262	1.838	0.0744551568	1.838	0.0744551568	24.686
Andreza	35	9	23.76	21.858	-1.902	-0.0416940681	1.902	0.0416940681	45.618
Andreza	35	7	32.093	29.496	-2.597	-0.0421666207	2.597	0.0421666207	61.589
Andreza	35	11	24.191	21.281	-2.91	-0.0639954258	2.91	0.0639954258	45.472
Andreza	35	5	28.676	33.035	4.359	0.0706357051	4.359	0.0706357051	61.711
Andreza	35	6	33.24	37.893	4.653	0.0654126777	4.653	0.0654126777	71.133
Andreza	35	10	40.557	34.29	-6.267	-0.0837308109	6.267	0.0837308109	74.847
Andreza	36	7	17.447	17.276	-0.171	-0.0049246897	0.171	0.0049246897	34.723
Andreza	36	12	6.582	6.801	0.219	0.0163640439	0.219	0.0163640439	13.383
Andreza	36	13	13.266	13.605	0.339	0.0126158312	0.339	0.0126158312	26.871
Andreza	36	9	18.587	19.057	0.47	0.0124853894	0.47	0.0124853894	37.644
Andreza	36	14	18.137	17.632	-0.505	-0.0141183707	0.505	0.0141183707	35.769
Andreza	36	3	10.011	9.298	-0.713	-0.0369257859	0.713	0.0369257859	19.309
Andreza	36	6	19.161	18.106	-1.055	-0.028309228	1.055	0.028309228	37.267
Andreza	36	11	20.992	19.49	-1.502	-0.0371029099	1.502	0.0371029099	40.482
Andreza	36	4	31.728	33.34	1.612	0.0247740825	1.612	0.0247740825	65.068
Andreza	36	5	19.76	17.693	-2.067	-0.0551891704	2.067	0.0551891704	37.453
Andreza	36	2	21.565	24.705	3.14	0.0678625459	3.14	0.0678625459	46.27
Andreza	36	1	27.275	24.061	-3.214	-0.0626071373	3.214	0.0626071373	51.336
Andreza	36	8	14.911	18.303	3.392	0.1021256097	3.392	0.1021256097	33.214
Andreza	36	15	31.16	27.153	-4.007	-0.0687153808	4.007	0.0687153808	58.313
Andreza	36	10	15.112	21.111	5.999	0.1656130083	5.999	0.1656130083	36.223
Andreza	37	7	8.113	7.925	-0.188	-0.0117221599	0.188	0.0117221599	16.038
Andreza	37	10	7.994	8.443	0.449	0.0273164203	0.449	0.0273164203	16.437
Andreza	37	5	19.218	18.268	-0.95	-0.0253427946	0.95	0.0253427946	37.486
Andreza	37	9	8.508	9.783	1.275	0.069706413	1.275	0.069706413	18.291
Andreza	37	6	8.96	7.678	-1.282	-0.0770525304	1.282	0.0770525304	16.638
Andreza	37	1	16.428	15.109	-1.319	-0.0418238894	1.319	0.0418238894	31.537
Andreza	37	4	33.319	34.725	1.406	0.0206631003	1.406	0.0206631003	68.044
Andreza	37	2	16.261	18.274	2.013	0.0582886926	2.013	0.0582886926	34.535
Andreza	37	13	23.494	25.62	2.126	0.0432870465	2.126	0.0432870465	49.114
Andreza	37	3	20.298	22.519	2.221	0.05187192	2.221	0.05187192	42.817
Andreza	37	14	23.172	25.573	2.401	0.049256334	2.401	0.049256334	48.745
Andreza	37	12	26.86	22.884	-3.976	-0.0799292377	3.976	0.0799292377	49.744
Andreza	37	11	19.776	15.632	-4.144	-0.1170356981	4.144	0.1170356981	35.408
Andreza	37	8	22.455	17.493	-4.962	-0.1242114749	4.962	0.1242114749	39.948
Andreza	37	15	32.129	26.457	-5.672	-0.0968149387	5.672	0.0968149387	58.586
Andreza	38	7	23.292	23.52	0.228	0.004870546	0.228	0.004870546	46.812
Andreza	38	3	13.085	13.396	0.311	0.0117442695	0.311	0.0117442695	26.481
Andreza	38	14	21.841	22.582	0.741	0.0166805484	0.741	0.0166805484	44.423
Andreza	38	6	8.6	9.674	1.074	0.0587720258	1.074	0.0587720258	18.274
Andreza	38	11	23.406	24.828	1.422	0.0294812788	1.422	0.0294812788	48.234
Andreza	38	13	12.782	11.356	-1.426	-0.0590769741	1.426	0.0590769741	24.138
Andreza	38	5	15.757	17.373	1.616	0.048777543	1.616	0.048777543	33.13
Andreza	38	9	26.474	24.69	-1.784	-0.0348682668	1.784	0.0348682668	51.164
Andreza	38	12	19.564	21.405	1.841	0.0449364153	1.841	0.0449364153	40.969
Andreza	38	15	21.541	23.421	1.88	0.0418130866	1.88	0.0418130866	44.962
Andreza	38	1	19.913	17.245	-2.668	-0.0718014963	2.668	0.0718014963	37.158
Andreza	38	2	12.462	15.395	2.933	0.1052877194	2.933	0.1052877194	27.857
Andreza	38	10	30.983	27.367	-3.616	-0.0619708655	3.616	0.0619708655	58.35
Andreza	38	4	23.432	18.786	-4.646	-0.1100478469	4.646	0.1100478469	42.218
Andreza	38	8	20.069	26.083	6.014	0.1303085457	6.014	0.1303085457	46.152
Andreza	39	5	12.757	12.68	-0.077	-0.0030270865	0.077	0.0030270865	25.437
Andreza	39	1	25.147	24.61	-0.537	-0.0107924513	0.537	0.0107924513	49.757
Andreza	39	11	26.14	25.22	-0.92	-0.0179127726	0.92	0.0179127726	51.36
Andreza	39	15	13.793	14.886	1.093	0.0381115102	1.093	0.0381115102	28.679
Andreza	39	12	26.762	25.537	-1.225	-0.02342301	1.225	0.02342301	52.299
Andreza	39	13	20.2	21.677	1.477	0.0352699573	1.477	0.0352699573	41.877
Andreza	39	4	32.116	30.355	-1.761	-0.0281890797	1.761	0.0281890797	62.471
Andreza	39	6	21.095	22.867	1.772	0.0403075383	1.772	0.0403075383	43.962
Andreza	39	2	15.724	13.692	-2.032	-0.0690780528	2.032	0.0690780528	29.416
Andreza	39	9	30.071	27.579	-2.492	-0.043226366	2.492	0.043226366	57.65
Andreza	39	14	11.677	14.512	2.835	0.108251556	2.835	0.108251556	26.189
Andreza	39	7	42.671	45.755	3.084	0.03487662	3.084	0.03487662	88.426
Andreza	39	10	21.017	24.271	3.254	0.071851263	3.254	0.071851263	45.288
Andreza	39	3	25.134	29.1	3.966	0.0731275584	3.966	0.0731275584	54.234
Andreza	39	8	16.305	20.868	4.563	0.1227503833	4.563	0.1227503833	37.173
Andreza	40	6	30.863	30.914	0.051	0.00082555	0.051	0.00082555	61.777
Andreza	40	9	32.308	32.599	0.291	0.0044833377	0.291	0.0044833377	64.907
Andreza	40	15	24.411	24.105	-0.306	-0.0063071976	0.306	0.0063071976	48.516
Andreza	40	2	25.381	25.75	0.369	0.007216757	0.369	0.007216757	51.131
Andreza	40	1	18.183	17.299	-0.884	-0.0249140409	0.884	0.0249140409	35.482
Andreza	40	3	11.026	11.975	0.949	0.0412590757	0.949	0.0412590757	23.001
Andreza	40	8	22.883	21.83	-1.053	-0.0235501979	1.053	0.0235501979	44.713
Andreza	40	12	26.894	27.966	1.072	0.0195406489	1.072	0.0195406489	54.86
Andreza	40	13	12.466	13.747	1.281	0.0488688819	1.281	0.0488688819	26.213
Andreza	40	5	25.782	24.105	-1.677	-0.0336159721	1.677	0.0336159721	49.887
Andreza	40	14	30.655	28.117	-2.538	-0.043183829	2.538	0.043183829	58.772
Andreza	40	4	39.078	34.939	-4.139	-0.055919586	4.139	0.055919586	74.017
Andreza	40	11	22.005	26.294	4.289	0.0888010104	4.289	0.0888010104	48.299
Andreza	40	10	24.592	29.785	5.193	0.0954999356	5.193	0.0954999356	54.377
Andreza	40	7	35.132	42.37	7.238	0.0933911383	7.238	0.0933911383	77.502
Andreza	41	7	15.423	15.108	-0.315	-0.0103173823	0.315	0.0103173823	30.531
Andreza	41	6	9.711	10.328	0.617	0.0307899596	0.617	0.0307899596	20.039
Andreza	41	12	14.441	15.225	0.784	0.0264275602	0.784	0.0264275602	29.666
Andreza	41	14	16.269	17.077	0.808	0.0242307923	0.808	0.0242307923	33.346
Andreza	41	8	22.277	21.372	-0.905	-0.0207335792	0.905	0.0207335792	43.649
Andreza	41	2	14.015	12.939	-1.076	-0.0399198635	1.076	0.0399198635	26.954
Andreza	41	13	21.963	23.252	1.289	0.0285082384	1.289	0.0285082384	45.215
Andreza	41	4	16.872	18.271	1.399	0.0398087813	1.399	0.0398087813	35.143
Andreza	41	11	16.489	15.063	-1.426	-0.0451952333	1.426	0.0451952333	31.552
Andreza	41	1	19.656	21.261	1.605	0.0392257497	1.605	0.0392257497	40.917
Andreza	41	10	13.931	15.963	2.032	0.0679735064	2.032	0.0679735064	29.894
Andreza	41	9	10.151	12.348	2.197	0.0976487844	2.197	0.0976487844	22.499
Andreza	41	3	11.98	9.726	-2.254	-0.1038422556	2.254	0.1038422556	21.706
Andreza	41	15	20.217	16.078	-4.139	-0.1140377462	4.139	0.1140377462	36.295
Andreza	41	5	10.129	14.571	4.442	0.1798380567	4.442	0.1798380567	24.7
Andreza	42	13	24.746	24.631	-0.115	-0.0023290196	0.115	0.0023290196	49.377
Andreza	42	15	12.726	12.868	0.142	0.0055481754	0.142	0.0055481754	25.594
Andreza	42	12	11.169	11.442	0.273	0.0120737694	0.273	0.0120737694	22.611
Andreza	42	11	13.145	13.541	0.396	0.0148392415	0.396	0.0148392415	26.686
Andreza	42	9	7.649	7.18	-0.469	-0.0316272169	0.469	0.0316272169	14.829
Andreza	42	14	15.068	14.491	-0.577	-0.0195202815	0.577	0.0195202815	29.559
Andreza	42	5	13.361	14.4	1.039	0.0374266057	1.039	0.0374266057	27.761
Andreza	42	2	18.686	20.093	1.407	0.036282524	1.407	0.036282524	38.779
Andreza	42	6	8.803	10.254	1.451	0.076140001	1.451	0.076140001	19.057
Andreza	42	8	11.149	12.617	1.468	0.0617689136	1.468	0.0617689136	23.766
Andreza	42	10	18.346	16.7	-1.646	-0.0469668436	1.646	0.0469668436	35.046
Andreza	42	1	24.266	25.917	1.651	0.0328995875	1.651	0.0328995875	50.183
Andreza	42	3	12.826	14.501	1.675	0.0612946902	1.675	0.0612946902	27.327
Andreza	42	4	11.797	9.712	-2.085	-0.0969361663	2.085	0.0969361663	21.509
Andreza	42	7	15.425	18.997	3.572	0.1037708442	3.572	0.1037708442	34.422
Andreza	43	3	6.584	6.652	0.068	0.0051375038	0.068	0.0051375038	13.236
Andreza	43	1	5.103	5.212	0.109	0.0105671352	0.109	0.0105671352	10.315
Andreza	43	10	6.507	6.884	0.377	0.0281532372	0.377	0.0281532372	13.391
Andreza	43	7	10.712	10.331	-0.381	-0.0181057834	0.381	0.0181057834	21.043
Andreza	43	11	6.543	7.063	0.52	0.038218433	0.52	0.038218433	13.606
Andreza	43	15	4.936	4.397	-0.539	-0.0577520626	0.539	0.0577520626	9.333
Andreza	43	9	9.194	9.949	0.755	0.0394400042	0.755	0.0394400042	19.143
Andreza	43	4	5.832	5.06	-0.772	-0.0708777084	0.772	0.0708777084	10.892
Andreza	43	8	12.564	13.395	0.831	0.032012019	0.831	0.032012019	25.959
Andreza	43	12	14.087	13.24	-0.847	-0.0309949866	0.847	0.0309949866	27.327
Andreza	43	5	10.094	10.951	0.857	0.0407222618	0.857	0.0407222618	21.045
Andreza	43	2	6.339	7.264	0.925	0.0679997059	0.925	0.0679997059	13.603
Andreza	43	6	6.947	7.953	1.006	0.0675167785	1.006	0.0675167785	14.9
Andreza	43	13	12.613	11.556	-1.057	-0.0437337085	1.057	0.0437337085	24.169
Andreza	43	14	10.386	11.556	1.17	0.0533223954	1.17	0.0533223954	21.942
Andreza	44	15	16.715	16.85	0.135	0.0040220468	0.135	0.0040220468	33.565
Andreza	44	3	9.425	9.6	0.175	0.0091984231	0.175	0.0091984231	19.025
Andreza	44	6	8.364	8.839	0.475	0.0276114631	0.475	0.0276114631	17.203
Andreza	44	2	13.981	14.49	0.509	0.0178778406	0.509	0.0178778406	28.471
Andreza	44	9	12.216	13.099	0.883	0.0348805056	0.883	0.0348805056	25.315
Andreza	44	4	15.334	14.203	-1.131	-0.0382909571	1.131	0.0382909571	29.537
Andreza	44	11	18.702	19.881	1.179	0.0305574994	1.179	0.0305574994	38.583
Andreza	44	12	11.884	10.295	-1.589	-0.0716443483	1.589	0.0716443483	22.179
Andreza	44	10	19.678	18.089	-1.589	-0.0420737681	1.589	0.0420737681	37.767
Andreza	44	14	14.989	16.584	1.595	0.0505178475	1.595	0.0505178475	31.573
Andreza	44	5	14.192	15.911	1.719	0.0571039431	1.719	0.0571039431	30.103
Andreza	44	7	14.613	17.698	3.085	0.0954783201	3.085	0.0954783201	32.311
Andreza	44	13	16.188	19.532	3.344	0.0936170213	3.344	0.0936170213	35.72
Andreza	44	1	23.836	20.19	-3.646	-0.0828147004	3.646	0.0828147004	44.026
Andreza	44	8	24.162	30.168	6.006	0.1105466593	6.006	0.1105466593	54.33
Andreza	45	6	8.348	8.161	-0.187	-0.0113271549	0.187	0.0113271549	16.509
Andreza	45	12	16.264	16.56	0.296	0.0090177919	0.296	0.0090177919	32.824
Andreza	45	7	9.909	10.36	0.451	0.0222507277	0.451	0.0222507277	20.269
Andreza	45	15	7.295	8	0.705	0.0460934946	0.705	0.0460934946	15.295
Andreza	45	8	7.059	7.798	0.739	0.0497408629	0.739	0.0497408629	14.857
Andreza	45	14	16.382	17.363	0.981	0.0290709735	0.981	0.0290709735	33.745
Andreza	45	2	11.743	10.728	-1.015	-0.0451693294	1.015	0.0451693294	22.471
Andreza	45	13	19.6	20.737	1.137	0.0281875201	1.137	0.0281875201	40.337
Andreza	45	9	5.641	7.347	1.706	0.1313520172	1.706	0.1313520172	12.988
Andreza	45	3	6.487	8.254	1.767	0.119869751	1.767	0.119869751	14.741
Andreza	45	10	15.918	18.24	2.322	0.0679782189	2.322	0.0679782189	34.158
Andreza	45	11	10.955	14.072	3.117	0.1245454909	3.117	0.1245454909	25.027
Andreza	45	5	11.591	14.789	3.198	0.1212282032	3.198	0.1212282032	26.38
Andreza	45	1	22.362	16.344	-6.018	-0.1554797706	6.018	0.1554797706	38.706
Andreza	45	4	11.775	18.001	6.226	0.2090945728	6.226	0.2090945728	29.776
Andreza	46	7	7.884	8.038	0.154	0.0096721517	0.154	0.0096721517	15.922
Andreza	46	9	12.327	12.63	0.303	0.0121408823	0.303	0.0121408823	24.957
Andreza	46	4	29.342	28.981	-0.361	-0.0061896679	0.361	0.0061896679	58.323
Andreza	46	6	11.117	11.659	0.542	0.0237969793	0.542	0.0237969793	22.776
Andreza	46	2	17.282	17.853	0.571	0.016251601	0.571	0.016251601	35.135
Andreza	46	14	20.427	18.671	-1.756	-0.0449127833	1.756	0.0449127833	39.098
Andreza	46	15	9.625	11.546	1.921	0.0907373294	1.921	0.0907373294	21.171
Andreza	46	3	26.092	23.862	-2.23	-0.0446410698	2.23	0.0446410698	49.954
Andreza	46	8	13.398	16.269	2.871	0.0967741935	2.871	0.0967741935	29.667
Andreza	46	12	19.056	16.017	-3.039	-0.0866478488	3.039	0.0866478488	35.073
Andreza	46	10	14.918	11.71	-3.208	-0.1204746883	3.208	0.1204746883	26.628
Andreza	46	1	24.647	21.413	-3.234	-0.070212766	3.234	0.070212766	46.06
Andreza	46	11	22.93	26.19	3.26	0.0663680782	3.26	0.0663680782	49.12
Andreza	46	13	24.161	27.678	3.517	0.0678446729	3.517	0.0678446729	51.839
Andreza	46	5	14.54	10.398	-4.142	-0.1660919079	4.142	0.1660919079	24.938
Andreza	47	2	13.048	13.095	0.047	0.0017978044	0.047	0.0017978044	26.143
Andreza	47	12	18.751	18.03	-0.721	-0.0196025122	0.721	0.0196025122	36.781
Andreza	47	5	13.041	13.811	0.77	0.0286757039	0.77	0.0286757039	26.852
Andreza	47	1	15.285	14.376	-0.909	-0.0306463032	0.909	0.0306463032	29.661
Andreza	47	3	11.026	11.978	0.952	0.0413841071	0.952	0.0413841071	23.004
Andreza	47	9	8.2	7.169	-1.031	-0.0670830893	1.031	0.0670830893	15.369
Andreza	47	7	11.019	9.764	-1.255	-0.0603858923	1.255	0.0603858923	20.783
Andreza	47	10	10.069	8.305	-1.764	-0.0960052248	1.764	0.0960052248	18.374
Andreza	47	15	24.86	23.042	-1.818	-0.0379524863	1.818	0.0379524863	47.902
Andreza	47	4	24.398	22.045	-2.353	-0.0506642551	2.353	0.0506642551	46.443
Andreza	47	8	6.171	8.975	2.804	0.1851313878	2.804	0.1851313878	15.146
Andreza	47	13	12.993	15.8	2.807	0.097488973	2.807	0.097488973	28.793
Andreza	47	14	31.973	35.039	3.066	0.0457529995	3.066	0.0457529995	67.012
Andreza	47	6	15.181	11.832	-3.349	-0.1239773442	3.349	0.1239773442	27.013
Andreza	47	11	17.053	20.878	3.825	0.1008410008	3.825	0.1008410008	37.931
Andreza	48	7	18.852	18.833	-0.019	-0.0005041794	0.019	0.0005041794	37.685
Andreza	48	10	14.667	14.176	-0.491	-0.0170231945	0.491	0.0170231945	28.843
Andreza	48	14	12.783	13.48	0.697	0.0265392377	0.697	0.0265392377	26.263
Andreza	48	8	13.001	13.873	0.872	0.032447719	0.872	0.032447719	26.874
Andreza	48	12	27.571	26.65	-0.921	-0.0169860386	0.921	0.0169860386	54.221
Andreza	48	3	8.545	9.618	1.073	0.0590761438	1.073	0.0590761438	18.163
Andreza	48	4	9.833	11.1	1.267	0.0605264415	1.267	0.0605264415	20.933
Andreza	48	15	9.289	10.775	1.486	0.0740629984	1.486	0.0740629984	20.064
Andreza	48	6	15.772	17.511	1.739	0.0522488958	1.739	0.0522488958	33.283
Andreza	48	13	34.343	32.59	-1.753	-0.0261903695	1.753	0.0261903695	66.933
Andreza	48	1	14.257	16.103	1.846	0.0608036891	1.846	0.0608036891	30.36
Andreza	48	5	16.578	13.915	-2.663	-0.0873315187	2.663	0.0873315187	30.493
Andreza	48	9	11.526	15.847	4.321	0.1578562817	4.321	0.1578562817	27.373
Andreza	48	2	9.28	14.396	5.116	0.2160837979	5.116	0.2160837979	23.676
Andreza	48	11	11.815	17.775	5.96	0.2014193984	5.96	0.2014193984	29.59
Andreza	49	12	17.807	17.333	-0.474	-0.0134889015	0.474	0.0134889015	35.14
Andreza	49	11	22.071	22.697	0.626	0.0139832023	0.626	0.0139832023	44.768
Andreza	49	8	16.958	18.189	1.231	0.0350243264	1.231	0.0350243264	35.147
Andreza	49	1	25.254	23.909	-1.345	-0.0273579725	1.345	0.0273579725	49.163
Andreza	49	2	19.946	18.323	-1.623	-0.042410306	1.623	0.042410306	38.269
Andreza	49	3	10.558	8.7	-1.858	-0.0964793852	1.858	0.0964793852	19.258
Andreza	49	7	17.987	20.534	2.547	0.0661197788	2.547	0.0661197788	38.521
Andreza	49	15	23.386	26.076	2.69	0.0543851846	2.69	0.0543851846	49.462
Andreza	49	10	14.352	17.128	2.776	0.0881829733	2.776	0.0881829733	31.48
Andreza	49	6	23.679	26.983	3.304	0.0652165331	3.304	0.0652165331	50.662
Andreza	49	14	36.878	33.324	-3.554	-0.0506253383	3.554	0.0506253383	70.202
Andreza	49	13	18.598	14.838	-3.76	-0.1124536428	3.76	0.1124536428	33.436
Andreza	49	5	30.37	34.925	4.555	0.0697603186	4.555	0.0697603186	65.295
Andreza	49	4	31.86	25.843	-6.017	-0.104275341	6.017	0.104275341	57.703
Andreza	49	9	18.861	26.301	7.44	0.1647402684	7.44	0.1647402684	45.162
Andreza	50	8	18.465	18.639	0.174	0.0046895213	0.174	0.0046895213	37.104
Andreza	50	10	18.683	18.168	-0.515	-0.0139751974	0.515	0.0139751974	36.851
Andreza	50	5	33.835	34.369	0.534	0.0078294528	0.534	0.0078294528	68.204
Andreza	50	6	13.385	12.675	-0.71	-0.0272448196	0.71	0.0272448196	26.06
Andreza	50	13	16.288	15.4	-0.888	-0.0280232265	0.888	0.0280232265	31.688
Andreza	50	7	15.123	14.009	-1.114	-0.0382397364	1.114	0.0382397364	29.132
Andreza	50	4	30.596	32.129	1.533	0.0244400159	1.533	0.0244400159	62.725
Andreza	50	15	29.834	31.622	1.788	0.0290939859	1.788	0.0290939859	61.456
Andreza	50	2	22.278	24.38	2.102	0.0450512238	2.102	0.0450512238	46.658
Andreza	50	3	13.365	15.526	2.161	0.0747983801	2.161	0.0747983801	28.891
Andreza	50	11	22.769	25.058	2.289	0.0478599954	2.289	0.0478599954	47.827
Andreza	50	1	23.324	19.827	-3.497	-0.0810409956	3.497	0.0810409956	43.151
Andreza	50	14	33.996	37.543	3.547	0.0495813472	3.547	0.0495813472	71.539
Andreza	50	12	19.54	23.813	4.273	0.0985629599	4.273	0.0985629599	43.353
Andreza	50	9	33.546	39.819	6.273	0.0855039869	6.273	0.0855039869	73.365
Andreza	51	5	9.783	9.782	-0.001	-5.11116790186274E-005	0.001	5.11116790186274E-005	19.565
Andreza	51	9	14.393	14.383	-0.01	-0.0003475118	0.01	0.0003475118	28.776
Andreza	51	7	10.991	11.057	0.066	0.0029934688	0.066	0.0029934688	22.048
Andreza	51	10	14.443	14.556	0.113	0.0038966861	0.113	0.0038966861	28.999
Andreza	51	2	7.221	7.42	0.199	0.0135919678	0.199	0.0135919678	14.641
Andreza	51	1	5.582	6.053	0.471	0.0404813064	0.471	0.0404813064	11.635
Andreza	51	3	7.587	6.936	-0.651	-0.0448254493	0.651	0.0448254493	14.523
Andreza	51	4	8.911	9.767	0.856	0.0458293179	0.856	0.0458293179	18.678
Andreza	51	14	22.169	21.275	-0.894	-0.0205782156	0.894	0.0205782156	43.444
Andreza	51	13	11.545	10.616	-0.929	-0.041920491	0.929	0.041920491	22.161
Andreza	51	8	13.603	12.651	-0.952	-0.0362611412	0.952	0.0362611412	26.254
Andreza	51	11	15.903	14.786	-1.117	-0.0363974062	1.117	0.0363974062	30.689
